"","SubmissionDate","starttime","endtime","tl","note_1","note_2","intro","consent_text","consent","note_3","date_time","id","gender_q2_1","age_q2_2","vht_naba","long_VHT_q2_3","unit_q2_3vht","number_q2_3vht","started_VHT_q2_4","paid_q2_5vht","earn_q2_6vht","long_naba_q2_3","unit_q2_3naba","number_q2_3naba","started_naba_q2_4","paid_q2_5naba","earn_q2_6naba","hospital_q2_7","unit_q2_7","number_q2_7","hospital_q2_7b","unit_q2_7b","number_q2_7b","households_q2_8","visits_q2_9","note_3_1","violence_q3_1f","other_q3_1g","other_q3_1g_number","q3_2err","note_3_3","victim_q3_3a","perpetrator_q3_3b","victim_fam_q3_3c","perpetrator_fam_q3_3d","victim_friends_q3_3e","perpetrator_friends_q3_3f","neighbors_q3_3g","other_q3_3h","other_q3_3h_number","q3_3err","viol_unreported_q3_2","viol_unreported_q3_3b","viol_nomedic_q3_5","viol_nomedic_q3_5why","advice_q3_6","years_vill_q2_12","people_known_q2_13","intervene_q8_9","friends_fam_q16_3","note_q6_1","rounds_q6_1","machete_q6_2","killed_witch_q14_1","possible_kill_q14_1b","witchdoctor_q6_4","films_q17_1","other_attend_q17_2","note_thanks","instanceID","formdef_version","KEY","tc_id"
"181","May 21, 2016 7:17:36 PM","May 21, 2016 11:52:57 AM","May 21, 2016 12:13:55 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 11:53:00 AM","V317106",1,48,1,NA,2,5,"He was voted by doctors fro the hospital",1,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,5,NA,2,2,200,"2 times per week",NA,5,"0",0,NA,NA,4,0,0,0,1,0,0,"0",0,NA,NA,NA,1,"Poverty","First ask for her ideas then I get the solution",30,2,NA,NA,NA,2,"Take the victim for the government hospital",NA,NA,2,5,NA,NA,"uuid:97fff2c2-4900-42be-8211-995eb7bbf7ca",1605152102,"uuid:97fff2c2-4900-42be-8211-995eb7bbf7ca",24
"182","May 21, 2016 7:17:35 PM","May 21, 2016 11:25:45 AM","May 21, 2016 11:47:23 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 11:25:00 AM","V317108",2,35,1,NA,2,10,"Chairman was asked to get the VHTs and he elected her",2,"Restaurant business",NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,2,150,"2 times since the year begun",NA,10,"0",0,NA,NA,6,2,0,0,0,1,1,"0",0,NA,NA,NA,1,"Men are drunkards","First find out why then I counsel them",17,2,NA,NA,NA,1,"Send the victim to the clinic",NA,NA,2,5,NA,NA,"uuid:c86cef2b-9ca0-410f-b69e-5e0e47083416",1605152102,"uuid:c86cef2b-9ca0-410f-b69e-5e0e47083416",24
"183","May 21, 2016 7:17:37 PM","May 21, 2016 1:08:01 PM","May 21, 2016 1:29:51 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 1:11:00 PM","V317102",2,38,1,NA,2,10,"Voted by village people",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,1,45,"2 times since the year begun",NA,6,"0",0,NA,NA,4,1,0,0,0,1,0,"0",0,NA,NA,NA,1,"Poverty at home","Some ladies are quarrelsome and even drinking alot",20,2,NA,NA,NA,1,"Send the victim to government hospital",NA,NA,3,5,NA,NA,"uuid:195e026c-b09a-4df2-b6b9-d3099c4b8b48",1605152102,"uuid:195e026c-b09a-4df2-b6b9-d3099c4b8b48",24
"184","May 21, 2016 7:17:36 PM","May 21, 2016 12:26:17 PM","May 21, 2016 12:45:58 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 12:26:00 PM","V317105",1,59,1,NA,2,4,"Doctors came for VHTs and they asked for VHTs and we were voted",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,20,NA,2,30,56,"Once in the week",NA,3,"0",0,NA,NA,2,0,0,0,0,0,1,"0",0,NA,NA,NA,1,"Women having more than one man or vise versa","Ask her why and I counsel them",40,2,NA,NA,NA,2,"Immunize them and take them to the hospital",NA,NA,3,5,NA,NA,"uuid:e2278545-7259-4547-b293-88cfd9b3f1e1",1605152102,"uuid:e2278545-7259-4547-b293-88cfd9b3f1e1",24
"185","May 21, 2016 7:18:20 PM","May 21, 2016 11:20:13 AM","May 21, 2016 11:34:45 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 11:20:00 AM","V315101",2,27,1,NA,2,4,"Selected by the chairperson",1,"Allowances for every activity executed say immunization, supplying medical equipment",NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,1,20,"Once a week",NA,0,"None",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,"Negligence by husbands","Consults nabakyala",27,1,NA,NA,NA,1,"Hospital for medical attention",NA,NA,3,3,NA,NA,"uuid:260144a4-651d-497f-8b5d-a3ea73bbbcb8",1605152102,"uuid:260144a4-651d-497f-8b5d-a3ea73bbbcb8",23
"186","May 21, 2016 7:18:20 PM","May 21, 2016 11:40:13 AM","May 21, 2016 11:59:24 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 11:40:00 AM","V315102",2,22,1,NA,2,4,"Selected by the chairperson then trained ",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,90,96,"Twice A month",NA,3,"None",0,NA,NA,3,0,0,0,0,0,0,"None",0,NA,NA,NA,1,"Usually stopped by husbands","Refers her to the nabakyala for counseling",7,3,NA,NA,NA,1,"Hospital for medical assistance",NA,NA,3,6,NA,NA,"uuid:dc836a02-7080-496a-bb4b-9233ea72a189",1605152102,"uuid:dc836a02-7080-496a-bb4b-9233ea72a189",23
"187","May 21, 2016 7:18:21 PM","May 21, 2016 12:01:07 PM","May 21, 2016 12:34:48 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 12:08:00 PM","V315103",1,61,1,NA,2,15,"First as a community health worker",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,40,NA,2,1,100,"Once a month",NA,0,"None",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"Talks to the husband and if the situation persist s he involves local leaders",40,3,NA,NA,NA,1,"Hospital medical assistance",NA,NA,3,6,NA,NA,"uuid:e8891a68-f99a-47b5-bdae-fa1753443b06",1605152102,"uuid:e8891a68-f99a-47b5-bdae-fa1753443b06",23
"188","May 21, 2016 7:18:22 PM","May 21, 2016 1:04:29 PM","May 21, 2016 1:22:57 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 1:04:00 PM","V315105",2,68,2,NA,NA,NA,NA,NA,NA,NA,2,30,"She was elected at that time",2,"Business",NA,1,20,NA,1,50,NA,NA,NA,10,"None",0,NA,NA,5,5,0,0,0,0,0,"None",0,NA,NA,NA,2,NA,"Call the couple for counseling",40,1,NA,NA,NA,1,"Recommends a clinic in the trading center and is sewed",NA,NA,4,2,NA,NA,"uuid:7c7e579d-bc03-4d2d-a0f0-85a9f3f8d2c5",1605152102,"uuid:7c7e579d-bc03-4d2d-a0f0-85a9f3f8d2c5",11
"189","May 21, 2016 7:18:21 PM","May 21, 2016 12:39:40 PM","May 21, 2016 12:56:31 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 12:39:00 PM","V315104",1,38,1,NA,2,3,"Selected by local council members then trained",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,114,"Twice a month",NA,1,"None ",0,NA,NA,1,0,0,0,0,0,0,"None",0,NA,NA,NA,1,"Negligence by husbands","Talk to the local members for assistance",38,3,NA,NA,NA,1,"Hospital for medical assistance",NA,NA,3,4,NA,NA,"uuid:8fda168f-cbab-4f24-82e8-a5d0b03ad812",1605152102,"uuid:8fda168f-cbab-4f24-82e8-a5d0b03ad812",23
"190","May 21, 2016 7:19:32 PM","May 21, 2016 10:17:43 AM","May 21, 2016 10:36:17 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 10:17:00 AM","V216102",1,38,1,NA,2,6,"He was elected by the village people",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,45,20,"Once a months",NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Most times he calls both parties and they settle their issues",22,2,NA,NA,NA,1,"He /goes to the hospital",NA,NA,3,5,NA,NA,"uuid:c3bb8058-485e-42d4-9d4a-10c477fdb9b1",1605152102,"uuid:c3bb8058-485e-42d4-9d4a-10c477fdb9b1",43
"191","May 21, 2016 7:19:33 PM","May 21, 2016 10:44:44 AM","May 21, 2016 11:03:12 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 10:44:00 AM","V216103",2,52,2,NA,NA,NA,NA,NA,NA,NA,2,10,"The village people elected her",2,"Farming",NA,1,30,NA,2,1,NA,NA,NA,25,"0",0,NA,NA,25,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"She calls both parties and settle the issues",33,2,NA,NA,NA,2,"He must go for treatment in hospital",NA,NA,NA,6,NA,NA,"uuid:481f4050-c2dd-403c-9e96-aa515d77a444",1605152102,"uuid:481f4050-c2dd-403c-9e96-aa515d77a444",43
"192","May 21, 2016 7:19:34 PM","May 21, 2016 11:38:14 AM","May 21, 2016 11:56:16 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 11:38:00 AM","V216104",1,31,1,NA,2,15,"He was selected by village people ",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,3,40,"Once a months",NA,6,"0",0,NA,NA,6,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"He would talk with the husband",17,2,NA,NA,NA,1,"He is taken to the hospital",NA,NA,3,5,NA,NA,"uuid:69773642-99a8-40e5-97f5-a7faf5b5c61d",1605152102,"uuid:69773642-99a8-40e5-97f5-a7faf5b5c61d",43
"193","May 21, 2016 7:19:33 PM","May 21, 2016 11:11:27 AM","May 21, 2016 11:28:28 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 11:11:00 AM","V216101",2,47,1,NA,2,7,"She was selected by village people",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,4,20,"Once a months",NA,8,"0",0,NA,NA,8,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"She calls both parties and if they don't agree,then she may refer the victim to further authority",25,2,NA,NA,NA,1,"He /must go in the hospital",NA,NA,2,5,NA,NA,"uuid:4d262bb2-104b-4fa7-acab-2cce963e37b6",1605152102,"uuid:4d262bb2-104b-4fa7-acab-2cce963e37b6",43
"194","May 21, 2016 7:19:34 PM","May 21, 2016 12:03:40 PM","May 21, 2016 12:16:21 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 12:03:00 PM","V216106",1,48,1,NA,2,6,"The village people selected his name",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,15,"Twice a months",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,"He calls the couple and counsel both of them",46,2,NA,NA,NA,1,"He runs to the clinic",NA,NA,3,4,NA,NA,"uuid:ed2e787b-4a24-49c6-82e1-796f6382a1fa",1605152102,"uuid:ed2e787b-4a24-49c6-82e1-796f6382a1fa",43
"195","May 21, 2016 7:20:26 PM","May 21, 2016 10:13:52 AM","May 21, 2016 10:51:03 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 10:21:00 AM","V317203",1,36,1,NA,2,18,"Elected by people in the village",2,"He is a carpenter and farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,30,140,"Once in every three months",NA,15,"0",0,NA,NA,5,0,3,0,7,0,0,"0",0,NA,NA,NA,1,"Its because of carelessness of the men","He would talk to the couple and settle the disputes",30,1,NA,NA,NA,1,"Tie a piece of cloth around the wound and take the person to hospital",NA,NA,3,5,NA,NA,"uuid:f2cad6f0-3345-4352-8cba-9b04bff07c04",1605152102,"uuid:f2cad6f0-3345-4352-8cba-9b04bff07c04",26
"196","May 21, 2016 7:20:26 PM","May 21, 2016 11:02:51 AM","May 21, 2016 11:24:11 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 11:03:00 AM","V317201",2,50,2,NA,NA,NA,NA,NA,NA,NA,2,5,"Elected by the people",2,"She is a tailoress and farmer",NA,1,15,NA,1,15,NA,NA,NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Some men are drunkards and do not care at all","She would Counsil the couple",30,2,NA,NA,NA,1,"Tie a piece of cloth around the wound and take the person to hospital",NA,NA,3,6,NA,NA,"uuid:e506dd08-8f19-44ed-b85e-0960ba72e096",1605152102,"uuid:e506dd08-8f19-44ed-b85e-0960ba72e096",26
"197","May 21, 2016 7:20:27 PM","May 21, 2016 12:05:57 PM","May 21, 2016 12:36:04 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 12:06:00 PM","V317208",1,50,1,NA,2,20,"Elected by the people in the village",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,5,70,"Once a year",NA,6,"0",0,NA,NA,2,0,2,0,1,0,1,"0",0,NA,NA,NA,1,"Poverty","He would meet the couple with the nabakyala and Counsil it",50,1,NA,NA,NA,1,"Tie a piece of clean cloth around the wound to reduce on bleeding and take the person to hospital",NA,NA,4,5,NA,NA,"uuid:dda18abb-fce1-4b2c-9130-d354c8d82a60",1605152102,"uuid:dda18abb-fce1-4b2c-9130-d354c8d82a60",26
"198","May 21, 2016 7:20:27 PM","May 21, 2016 1:03:14 PM","May 21, 2016 1:26:14 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 1:03:00 PM","V317207",1,35,1,NA,2,8,"Elected by the people in the village",2,"Farmer and fisherman",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,20,120,"Once a month",NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,",o",0,NA,NA,NA,1,"Poverty among the youths","Counsil the couple with the nabakyala",30,2,NA,NA,NA,1,"Give the person first Aid and take him to hospital",NA,NA,3,6,NA,NA,"uuid:ed4be19b-80f3-4c11-ab50-5c48939ff7e4",1605152102,"uuid:ed4be19b-80f3-4c11-ab50-5c48939ff7e4",26
"199","May 21, 2016 7:21:38 PM","May 21, 2016 9:57:23 AM","May 21, 2016 10:45:53 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 9:57:00 AM","V212401",2,32,1,NA,2,6,"I was nominated by the LC1 chairperson",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,20,NA,2,2,50,"Once every three months",NA,2,"Water shortages",300,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I refer her to the nabakyala",15,2,NA,NA,NA,1,"I refer him to the health center",NA,NA,3,5,NA,NA,"uuid:ba186e3d-35e1-4bbc-922b-b16979890610",1605152102,"uuid:ba186e3d-35e1-4bbc-922b-b16979890610",14
"200","May 21, 2016 7:21:39 PM","May 21, 2016 10:46:17 AM","May 21, 2016 11:21:06 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 10:54:00 AM","V212402",2,38,1,NA,2,12,"I was nomited by the LC1 chairperson",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,10,NA,2,1,30,"Once a year",NA,0,"Drugs",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA,"I first try to find out the cause of the problem and then try to talk to both then wife and husband",20,2,NA,NA,NA,1,"I refer him to the hospital",NA,NA,3,6,NA,NA,"uuid:f31663a1-2a7a-4fd5-bbb7-3d5134ee4f94",1605152102,"uuid:f31663a1-2a7a-4fd5-bbb7-3d5134ee4f94",14
"201","May 21, 2016 7:21:41 PM","May 21, 2016 11:34:26 AM","May 21, 2016 11:49:05 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 11:34:00 AM","V212403",1,76,1,NA,2,10,"I was nominated by the LC1 committee",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,30,37,"Once every week",NA,0,"Drinking water",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I try to talk to them and then refer the matter to the LC 1 chairman",25,2,NA,NA,NA,1,"I refer him to the nearest health center",NA,NA,2,5,NA,NA,"uuid:1ceebe5e-1d32-4fbb-a863-307f49e6dc07",1605152102,"uuid:1ceebe5e-1d32-4fbb-a863-307f49e6dc07",14
"202","May 21, 2016 7:21:42 PM","May 21, 2016 11:49:33 AM","May 21, 2016 12:11:46 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 11:55:00 AM","V212404",1,35,1,NA,2,10,"I was nominated by the LC1 committee",2,"Farming, business man",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,2,41,"4 times a year",NA,0,"Water shortage",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I refer her to the LC 1",35,2,NA,NA,NA,1,"I refer him to the health centre",NA,NA,2,5,NA,NA,"uuid:2b0ea40a-ddf5-4505-ac42-c2d242a1de56",1605152102,"uuid:2b0ea40a-ddf5-4505-ac42-c2d242a1de56",14
"203","May 21, 2016 7:21:43 PM","May 21, 2016 12:32:42 PM","May 21, 2016 12:51:12 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 12:32:00 PM","V212405",2,30,1,NA,2,6,"I was nominated by the chairperson LC 1",2,"None",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,2,30,"4 times a year",NA,1,"0",0,NA,NA,1,0,0,0,0,0,0," 0",0,NA,NA,NA,2,NA,"I refer her to the nabakyala",15,2,NA,NA,NA,1,"He should go to the health centre",NA,NA,3,5,NA,NA,"uuid:a40c0239-0ed6-426c-a37b-ce47d26e2146",1605152102,"uuid:a40c0239-0ed6-426c-a37b-ce47d26e2146",14
"204","May 21, 2016 7:21:44 PM","May 21, 2016 1:13:34 PM","May 21, 2016 1:36:58 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 1:13:00 PM","V212406",2,61,2,NA,NA,NA,NA,NA,NA,NA,2,20,"I was elected by the people",2,"Farming",NA,1,20,NA,2,1,NA,NA,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I talk to them both to find out the cause of the problem",40,2,NA,NA,NA,1,"He should go to a private clinic",NA,NA,3,5,NA,NA,"uuid:b55a7722-6bb6-4d8a-837f-57c1c5f97e51",1605152102,"uuid:b55a7722-6bb6-4d8a-837f-57c1c5f97e51",14
"205","May 21, 2016 7:22:16 PM","May 21, 2016 11:27:07 AM","May 21, 2016 11:47:48 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 11:27:00 AM","V217204",1,55,1,NA,2,3,"We were selected by the chairman",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,20,NA,2,1,10,"Once a month",NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,2,NA,"I call both of them and talk things out",20,2,NA,NA,NA,1,"We take them to the health center",NA,NA,NA,6,NA,NA,"uuid:fd902d17-f024-4569-878a-7e509940a940",1605152102,"uuid:fd902d17-f024-4569-878a-7e509940a940",36
"206","May 21, 2016 7:22:16 PM","May 21, 2016 11:56:01 AM","May 21, 2016 12:23:09 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 11:56:00 AM","V217201",2,43,1,NA,2,3,"I was told by a friend to join",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,10,"Once a month",NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I send her the nabakyala",43,1,NA,NA,NA,1,"We send them to health center",NA,NA,NA,6,NA,NA,"uuid:09b88ea8-5026-4eec-8bb8-abfea529263d",1605152102,"uuid:09b88ea8-5026-4eec-8bb8-abfea529263d",36
"207","May 21, 2016 7:22:17 PM","May 21, 2016 12:30:11 PM","May 21, 2016 1:06:56 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 12:31:00 PM","V217206",2,45,2,NA,NA,NA,NA,NA,NA,NA,2,4,"I was elected",2,"Farmer",NA,1,30,NA,2,1,NA,NA,NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,"Women are scared of reporting any issue to the people reonsible","I call both of them and listen to their issues ",45,3,NA,NA,NA,1,"They go to the health center",NA,NA,3,6,NA,NA,"uuid:9d444bc0-672d-47be-bf65-08af8ca50359",1605152102,"uuid:9d444bc0-672d-47be-bf65-08af8ca50359",36
"208","May 21, 2016 7:22:18 PM","May 21, 2016 1:50:28 PM","May 21, 2016 2:08:17 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 1:50:00 PM","V217202",2,48,1,NA,2,7,"We were selected by the people",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,33,"Twice a month",NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,"Men don't provide for their women","I first ask the reason as to why she was beaten then  request for her husband",20,1,NA,NA,NA,1,"We take that person to the health center",NA,NA,NA,6,NA,NA,"uuid:ceea6709-1217-4394-be7b-0e62a8c52086",1605152102,"uuid:ceea6709-1217-4394-be7b-0e62a8c52086",36
"209","May 21, 2016 7:22:17 PM","May 21, 2016 1:16:22 PM","May 21, 2016 1:42:05 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 1:16:00 PM","V217208",1,62,1,NA,2,7,"We selected by the chairman",2,"Shop keeper",NA,NA,NA,NA,NA,NA,NA,1,20,NA,2,1,10,"Once a year",NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"Most men doubt their women's pregnancies that they are  for other men","I first approach the husband and have a chat with him",62,2,NA,NA,NA,2,"We send him or her to the nearest health center",NA,NA,3,6,NA,NA,"uuid:45e8a254-ea6f-4237-b692-0b50397e1039",1605152102,"uuid:45e8a254-ea6f-4237-b692-0b50397e1039",36
"210","May 21, 2016 7:23:42 PM","May 21, 2016 9:39:07 AM","May 21, 2016 10:03:01 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 9:39:00 AM","V217301",2,50,1,NA,2,5,"The residents chose me to be",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,10,NA,2,1,56,"Once in a month",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I call her husband and I counsel her",30,2,NA,NA,NA,1,"I look for the fastest means of transport and rush him to hospital",NA,NA,3,5,NA,NA,"uuid:abfc2036-9b19-497e-8964-8d736b741a3c",1605152102,"uuid:abfc2036-9b19-497e-8964-8d736b741a3c",50
"211","May 21, 2016 7:23:43 PM","May 21, 2016 10:11:58 AM","May 21, 2016 10:45:40 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 10:12:00 AM","V217303",2,48,1,NA,2,5,"I was chosen by the local council committee",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,40,"Once in a month",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,"I advice her to cool her temper first and I send her to the Nabakyala who settles such issues",25,2,NA,NA,NA,1,"I give him the first aid and refer him to hospital",NA,NA,3,5,NA,NA,"uuid:a32ba6a1-99d4-420c-86b5-b24f21bcb8d5",1605152102,"uuid:a32ba6a1-99d4-420c-86b5-b24f21bcb8d5",50
"212","May 21, 2016 7:23:44 PM","May 21, 2016 10:48:03 AM","May 21, 2016 11:11:28 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 10:53:00 AM","V217304",2,52,1,NA,2,10,"Chairperson appointed me",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,15,NA,2,1,69,"Every after two months",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I meet the husband and we talk out issues",37,2,NA,NA,NA,1,"Send him to hospital",NA,NA,3,6,NA,NA,"uuid:2466548e-6ebd-4b98-b945-7b044e8175ab",1605152102,"uuid:2466548e-6ebd-4b98-b945-7b044e8175ab",50
"213","May 21, 2016 7:23:45 PM","May 21, 2016 11:15:59 AM","May 21, 2016 11:41:07 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 11:16:00 AM","V217305",2,40,1,NA,2,5,"I was appointed by the chairperson",2,"Tailor",NA,NA,NA,NA,NA,NA,NA,1,15,NA,1,40,60,"Once a month",NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I advice her to go to the law implementors",25,2,NA,NA,NA,1,"I refer the patient to hospital",NA,NA,3,5,NA,NA,"uuid:e95340dd-e4ea-4885-925b-fe0620f76186",1605152102,"uuid:e95340dd-e4ea-4885-925b-fe0620f76186",50
"214","May 21, 2016 7:23:46 PM","May 21, 2016 12:06:16 PM","May 21, 2016 12:33:01 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 12:06:00 PM","V217302",2,68,2,NA,NA,NA,NA,NA,NA,NA,2,15,"Residents chose me",2,"Farmer and business lady",NA,1,10,NA,1,30,NA,NA,NA,1,"0",0,NA,NA,0,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I call them for a meeting and advice them",58,3,NA,NA,NA,1,"I  give him first aid and rush him to hospital",NA,NA,3,5,NA,NA,"uuid:5e1d0ef9-8877-4e8b-bb93-042d9ad6a1fe",1605152102,"uuid:5e1d0ef9-8877-4e8b-bb93-042d9ad6a1fe",50
"215","May 21, 2016 7:23:48 PM","May 21, 2016 1:08:30 PM","May 21, 2016 1:29:28 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 1:08:00 PM","V217306",1,44,1,NA,2,5,"I was recommended by the chairperson",2,"Farmer and security personnel",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,50,100,"Once a month",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,"I first get her full side of the story and later I engage the husband why this happens",44,2,NA,NA,NA,1,"I first give the patient first aid and then rush him to hospital",NA,NA,3,5,NA,NA,"uuid:4ba84d9f-2e21-4550-9158-8b28d776060c",1605152102,"uuid:4ba84d9f-2e21-4550-9158-8b28d776060c",50
"216","May 23, 2016 11:16:54 PM","May 23, 2016 5:37:38 PM","May 23, 2016 6:28:47 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 5:37:00 PM","V212101",1,37,1,NA,2,10,"I was elected by the people of the village",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,4,NA,1,30,120,"Once every two months",NA,30,"Sanitation/provision of latrines, lack of drinking water, lack of a health center 2 close to the village",100,NA,NA,5,5,10,10,0,0,0,"0",0,NA,NA,NA,1,"Fear of being judged by the community","I first tell her to go to the hospital then refer her to the chairman for more help",16,2,NA,NA,NA,1,"He should go to the private clinic",NA,NA,3,4,NA,NA,"uuid:7057bd9c-b486-49a0-a932-0b41516c8238",1605152102,"uuid:7057bd9c-b486-49a0-a932-0b41516c8238",9
"217","May 23, 2016 11:16:55 PM","May 23, 2016 6:35:27 PM","May 23, 2016 6:49:45 PM",NA,NA,NA,NA,NA,1,NA,"May 23, 2016 6:35:00 PM","V212102",2,38,1,NA,2,10,"I was elected by the people of the village",2,"Farming, sell spare motorcycle spare parts",NA,NA,NA,NA,NA,NA,NA,2,4,NA,1,30,100,"Every two weeks",NA,0,"Lack of drugs especially malaria drugs",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,2,NA,"I tell her to go to the hospital",38,2,NA,NA,NA,1,"He should go to the private clinic",NA,NA,3,5,NA,NA,"uuid:d36b54c5-0b61-4c29-a771-dfed2d1566a2",1605152102,"uuid:d36b54c5-0b61-4c29-a771-dfed2d1566a2",9
